Mineral,(Mg+Fe)/Al,(Mg+Fe)/Si,(Ca+Na)/Al,K/(K+Na+Ca),K/(Al+Si),Al/Si,Fe/Si,Ca/Si,K/Si,K/Al,Ca/Na,P/Ca,Ti/Fe,Mg/Al,|Na|,|Mg|,|Al|,|Si|,|P|,|K|,|Ca|,|Ti|,|Fe|
Chl,1.522379684,1.367315677,0.012634754,0.167607926,0.002096061,0.905759664,0.236319762,0.004625673,0.003541003,0.003487655,1.861581895,1.175024177,0.00716386,1.25434417,0.000449959,0.344189103,0.276456927,0.304710458,0.001621008,0.001134237,0.001405899,0.000241179,0.072185945
Chl,1.530441148,1.317696044,0.149413284,0.133621222,0.004438975,0.876690438,0.163912681,0.016448915,0.013425541,0.013450079,0.381442002,1.143162556,0.015661827,1.307452582,0.025310728,0.332684206,0.260629719,0.307319484,0.007832853,0.00444599,0.007860842,0.000834498,0.055953559
Chl,1.543824898,1.252527414,0.064886711,0.169137535,0.003050178,0.846128561,0.191120817,0.01090444,0.014321199,0.014097533,2.047555618,0.054160721,0.009276197,1.307084463,0.005290722,0.340800145,0.251186922,0.315094147,0.009320448,0.002703732,0.006528312,0.000516526,0.067380855
Chl,1.547597782,1.414211312,0.063458923,0.041480686,0.000597367,0.920420157,0.213549305,0.001180423,0.001783883,0.001572984,0.066743578,3.282208629,0.010628621,1.331386891,0.005524555,0.356522943,0.270906471,0.295542186,0.002216444,0.000593706,0.000326587,0.000659224,0.062379235
Chl,1.516940203,1.341853934,0.104745894,0.216235049,0.010705126,0.925857444,0.184007523,0.005720461,0.020470422,0.023010706,0.090704622,5.075153294,0.006907192,1.295934734,0.02476517,0.345041709,0.26609332,0.296069703,0.008980516,0.006025119,0.002456302,0.000385272,0.055707539
Chl,1.522042177,1.370444302,0.017242999,0.228047766,0.001636156,0.903292961,0.237809006,0.003082343,0.003088404,0.003496277,0.392777203,1.147905915,0.008419917,1.26546312,0.002884409,0.34480649,0.273257368,0.303508575,0.000717275,0.000972746,0.001187001,0.000809094,0.070522015
Chl,1.507119415,1.183077662,0.033349948,0.476509746,0.00407867,0.787769834,0.268410785,0.02283083,0.018799448,0.023903225,450.2839136,0.160205701,0.019699794,1.170770297,0.000499283,0.304909073,0.26057722,0.328574883,0.001175199,0.006466321,0.007433755,0.001039411,0.088311657
Chl,1.626342918,1.212470159,0.147925118,0.150725453,0.006656082,0.615333777,0.191745795,0.045097892,0.00547067,0.019329161,448.1489922,0.746476893,0.006949256,1.302299731,0.000270025,0.270607819,0.275928486,0.345897877,0.001534516,0.004335555,0.055030214,0.000650584,0.074606271
Chl,1.880087862,0.582464638,0.771879531,0.328178245,0.014721835,0.539281192,0.260078531,0.072685822,0.021781911,0.033076519,790.3671376,0,0.012633907,1.250974199,0.000158896,0.244946669,0.144454929,0.453407922,0,0.00675624,0.044945786,0.001017709,0.081564262
Chl,1.557147564,1.321195071,0.036177126,0.076858712,0.00116084,0.870668955,0.200560412,0.002205153,0.002346575,0.001832878,0.040288409,3.459615813,0.006003779,1.324987975,0.004706423,0.362324676,0.269830809,0.300276442,0.00201961,0.000466699,0.000516161,3.59343E-07,0.060842337
Chl,1.521644048,1.347477291,0.080773076,0.047400542,0.001319469,0.874621406,0.210485407,0.005569251,0.002459342,0.002611937,0.155694811,2.595353016,0.011907098,1.267905056,0.009764782,0.341907596,0.268024327,0.309474133,0.004472943,0.000710598,0.001834717,0.000407812,0.065496752
Chl,1.564510757,1.418105879,0.050724687,0.039215148,0.000598672,0.907086444,0.199948944,0.001957447,0.001218755,0.001315357,0.024786557,3.637629087,0.011656174,1.346111653,0.011163375,0.359034533,0.268142367,0.295168328,0.001127513,0.000382601,0.000291028,0.000656488,0.059956659
Chl,1.520220894,1.406118698,0.054021637,0.125495387,0.000957227,0.925006117,0.211531047,0.001350747,0.001720693,0.00102058,0.077288447,3.584895737,0.006614266,1.289772528,0.016158403,0.35337209,0.272176081,0.296496263,0.001228503,0.000335333,0.00046152,0.000427175,0.062878979
Chl,1.516856691,1.198548883,0.028837617,0.222536394,0.002581171,0.902459458,0.243973632,0.010002811,0.003650679,0.005690694,2.56429183,0.604719439,0.007904942,1.242180959,0.001990916,0.321293509,0.269753907,0.306874913,0.00116606,0.00151096,0.000903834,0.000648823,0.079273784
Chl,1.519119757,1.200369589,0.114575513,0.03073279,0.001237097,0.830760474,0.19666006,0.016897808,0.002211099,0.00289713,0.299930124,1.68310334,0.003489886,1.048089984,0.022493126,0.3135855,0.272246036,0.306591714,0.004959429,0.000913857,0.007535565,0.000276156,0.054378908
Chl,1.524407569,1.330524161,0.081012293,0.135791405,0.006600923,0.865531033,0.197743061,0.003984695,0.018301525,0.003298022,0.186431358,3.97954519,0.004131497,1.304132627,0.011966363,0.344469674,0.266279116,0.306963638,0.005390109,0.00367588,0.002418434,0.00019952,0.058297749
En,114.4446139,0.767629174,1.510049347,0.450254843,0.009277451,0.009185301,0.170415789,0.003960114,0.008060766,1.119355366,1.147472267,0.730622289,0.019384642,97.91472911,0.002972466,0.367184451,0.003361935,0.560186424,0.001011935,0.005078598,0.002505993,0.000873357,0.10403608
En,17737.15587,0.844089111,63.71625023,0.417873255,0.002287411,0.000937473,0.039703141,0.003775488,0.002421668,11.58756079,1808.089428,0.398108088,0.022144848,15855.79402,9.74031E-07,0.441211842,0.000477026,0.539274916,0.000505713,0.001326071,0.002273053,0.000530945,0.023724874
En,555.0280638,0.842623265,4.037682505,0.421626013,0.003527442,0.001400874,0.043423753,0.004823065,0.003680439,2.099891147,2767.351597,0.03324265,0.025330657,681.7412954,9.26737E-07,0.43257764,0.000622625,0.544452261,0.000267974,0.001768319,0.002574848,0.000582601,0.023330823
En,46.73216412,0.86513889,0.740515018,0.318556429,0.005177543,0.018169988,0.054440661,0.001631874,0.007195427,0.422568783,0.284940677,6.207790176,0.008629852,42.11454336,0.004621121,0.421044831,0.008690011,0.523977816,0.006017735,0.001190227,0.001829857,0.000270866,0.021172768
En,258.6178406,0.821836224,1.585549536,0.358888392,0.003510021,0.003394325,0.038663636,0.005266679,0.00293928,0.876676395,3217.187125,0.034250197,0.020137671,244.090577,9.6508E-07,0.431045779,0.00174876,0.541000326,0.000291886,0.001398559,0.002776636,0.000376904,0.023985548
En,489.7024313,0.825549429,3.17619973,0.435623755,0.003828301,0.001484524,0.042157071,0.005151391,0.003948381,2.569401501,2980.753197,0.000338022,0.016202679,527.0169894,9.45259E-07,0.427593735,0.000813939,0.544449886,9.45133E-07,0.002094265,0.002822031,0.000438544,0.022127657
En,243.6316573,0.762592163,2.882009676,0.481853491,0.005667702,0.005768465,0.072899834,0.00792654,0.005668853,2.009363442,2631.004505,0,0.018022036,229.1139029,1.44068E-06,0.398654244,0.001700721,0.573161722,0,0.003387193,0.004512702,0.000523559,0.034949854
En,103.8275194,0.801696637,1.098672042,0.574749014,0.006853125,0.006921889,0.04440903,0.005847171,0.005419108,0.875670813,2945.310941,0.077209549,0.034719075,118.5991619,1.14944E-06,0.415318966,0.003259446,0.549316837,0.000566974,0.00381998,0.00321271,0.000473511,0.02452098
En,38.76494005,0.847895939,0.911243346,0.339053347,0.010863184,0.022317954,0.027711661,0.004451921,0.011012316,0.462403486,0.338959266,2.818752878,0.056950268,36.3277032,0.007193708,0.427553483,0.011704394,0.530749295,0.006602253,0.004716722,0.001901998,0.000436544,0.013621773
En,37.92390413,0.86133672,0.861653412,0.297392349,0.008667,0.024583752,0.038182042,0.005443142,0.009448418,0.471131906,0.38990111,2.496969166,0.015356294,29.00334443,0.009029491,0.421184862,0.013552686,0.514281437,0.008290247,0.004778184,0.003155869,0.000309558,0.019211248
En,40.39021846,0.641810284,1.885510906,0.355974338,0.006956541,0.051653686,0.013615155,0.055606106,0.012242988,0.334734747,115.6369018,2.597402407,0.117144049,20.59594022,0.004714902,0.341288118,0.016263483,0.545839044,0.005975874,0.004690405,0.047478022,0.000453722,0.008746056
En,302.0308165,0.811952291,1.807770436,0.589479855,0.006680884,0.00794083,0.04846484,0.00466818,0.003601009,1.293627186,1541.281789,0.472833824,0.026083464,147.9658826,1.22332E-06,0.411647025,0.003058718,0.547410047,0.000604318,0.002693268,0.002712789,0.000725339,0.027401594
En,33.05995895,0.829562882,0.627266136,0.419557662,0.010760458,0.028316643,0.035272754,0.006856477,0.011432853,0.423987014,0.683539262,1.662083551,0.036348073,35.23682038,0.005260786,0.412411754,0.015295455,0.53387604,0.006113061,0.005929844,0.003482777,0.000777891,0.018737809
En,29.79006866,0.776838068,1.261444458,0.385085566,0.016392315,0.026248351,0.023091779,0.006248216,0.017911003,0.580506961,0.127270639,2.747712864,0.079538728,24.53840164,0.012619847,0.398060455,0.016781825,0.535293839,0.008008188,0.007875414,0.002206444,0.001538992,0.024506906
En,692.8203242,0.855358499,3.80798248,0.342384327,0.002889516,0.00127651,0.036610504,0.00498953,0.003249027,2.473176367,3172.648447,0.280985066,0.018484767,568.0635535,8.62494E-07,0.439283264,0.000569423,0.535418857,0.000521394,0.001975642,0.002571147,0.000387161,0.019613609
En,102.5986512,0.862909771,1.129274199,0.576636529,0.003602315,0.00886096,0.031767398,0.003618846,0.008381066,0.818575554,367.1819098,1.127373467,0.052018244,103.250919,0.000787551,0.443112491,0.00472003,0.518619355,0.003061539,0.003219264,0.00294507,0.000637383,0.01648272
Hbl,5.080875607,0.493400892,2.264243144,0.034375803,0.007044326,0.098914472,0.042100066,0.165923331,0.007477885,0.075090562,3.047047659,0,0.270788202,4.536250876,0.029215243,0.245812235,0.053107919,0.548729475,0,0.004194643,0.090530573,0.006477345,0.023514756
Hbl,5.066374849,0.49400327,2.245028759,0.032332131,0.006926582,0.095111848,0.043759017,0.166040424,0.007697956,0.075975168,3.037216673,0,0.274924923,4.72287498,0.029662966,0.246247901,0.052948528,0.547283724,0,0.004167015,0.090531584,0.006549448,0.023084521
Hbl,5.043172945,0.45823402,2.608816785,0.048965694,0.012428289,0.090985849,0.049760264,0.20172277,0.012622935,0.131082335,4.569129662,0.000880699,0.318213598,4.495497423,0.022105332,0.230313527,0.050912405,0.549738689,0.000253639,0.006547156,0.106464292,0.008771202,0.027840685
Hbl,5.296034354,0.526473572,2.144766638,0.020736014,0.004692809,0.097906029,0.040777719,0.156958074,0.00484711,0.045695842,2.980867014,0.006086359,0.271393647,5.035508676,0.029123707,0.259499574,0.052975349,0.540681536,0.000767699,0.002464621,0.084968646,0.005740864,0.021110106
Hbl,4.93314878,0.536908443,1.953729758,0.027390891,0.005102493,0.106655828,0.03907867,0.153658716,0.005934703,0.065371223,2.503285671,0.003767611,0.247563212,4.551825256,0.033206995,0.263615922,0.055912141,0.535163155,0.000399264,0.003943124,0.087619756,0.005920885,0.02381139
Hbl,5.086100957,0.515438686,2.206721616,0.030084312,0.005438388,0.101579304,0.041797722,0.16535508,0.006499808,0.066297229,3.560467381,0.000465578,0.197415664,4.694099734,0.025964051,0.255779601,0.054363205,0.541094281,4.40457E-05,0.00351662,0.089275432,0.005755617,0.022743541
Hbl,5.449180692,0.46326403,2.499464881,0.039741276,0.007805572,0.085370725,0.069917171,0.231701804,0.008877081,0.192354421,8.33016754,0,0.226845846,4.380791917,0.016073882,0.232847377,0.04564287,0.543077245,0,0.004632376,0.11949297,0.010546081,0.04234095
Hbl,5.398223491,0.486791346,2.421109113,0.034596623,0.006558838,0.089931918,0.042096857,0.175769679,0.006534964,0.082026874,3.897291305,0,0.206226337,4.813956886,0.023958766,0.245362435,0.052177626,0.550222697,0,0.003893808,0.095343621,0.004921475,0.023096798
Hbl,5.390611413,0.462861219,2.637629262,0.033963926,0.00727189,0.084995488,0.045911376,0.192032839,0.008025603,0.092926912,7.116257129,0,0.201192191,4.826725901,0.015314288,0.221425283,0.04719625,0.556250637,0,0.004375049,0.103463534,0.005338298,0.02538613
Hbl,4.775849618,0.512404909,2.025270527,0.029196673,0.006290674,0.11172799,0.042644601,0.166040125,0.006814362,0.064808718,2.978075838,0.001543469,0.233360225,4.213195198,0.029498678,0.255214888,0.058648584,0.536207805,0.000355916,0.003904949,0.088854226,0.005402749,0.02283982
Hbl,5.653831912,0.536232198,2.004036182,0.020685334,0.003669583,0.093312019,0.038950118,0.155099794,0.00421002,0.052147947,3.08753676,0.011080615,0.226114163,5.139549261,0.026904943,0.26722299,0.050847901,0.53773762,0.000709838,0.002654717,0.084113951,0.00448352,0.021487021
Hbl,5.388236215,0.485166327,2.379776032,0.033353587,0.006484529,0.089403901,0.043474247,0.175062759,0.007364783,0.085572962,4.355179303,0,0.200298177,4.900926832,0.018984967,0.244709706,0.049355195,0.552725343,0,0.004323291,0.096611808,0.004898332,0.024128786
Hbl,5.348129886,0.481425122,2.295931256,0.035583064,0.007164473,0.08845639,0.044834308,0.18133742,0.00779934,0.087114893,4.889038352,0,0.188219302,4.821119818,0.01864005,0.244437871,0.049501827,0.558185313,0,0.004347671,0.099883634,0.004982478,0.024680068
Hbl,5.328105625,0.499020232,2.330567112,0.029898449,0.005928008,0.093289477,0.043237209,0.175929919,0.006705132,0.071353265,4.067423656,0,0.198615301,4.865803632,0.023534579,0.245965663,0.049258606,0.550620396,0,0.003553226,0.093590677,0.004890784,0.023901126
Hbl,6.633386881,0.455778522,3.391261343,0.032120006,0.00763198,0.074842534,0.073062878,0.240030982,0.007865634,0.106804376,8.082346603,0,0.20048576,5.269335298,0.015629117,0.219610137,0.039189838,0.53874299,0,0.004849923,0.126193422,0.007348112,0.032337741
Hbl,4.944837748,0.498777761,2.147739589,0.027619249,0.005811043,0.103601674,0.04304363,0.170083753,0.006805148,0.064208883,3.322387575,0.002053087,0.243147683,4.41391938,0.028320861,0.252881065,0.055742304,0.540073553,9.63031E-05,0.003870028,0.091787505,0.00547448,0.023276026
Hbl,4.579033528,0.459677741,2.373179865,0.048328378,0.011012286,0.098836902,0.053214558,0.208806279,0.012343682,0.117272028,5.778077952,0,0.294046707,4.04529028,0.016558888,0.217871795,0.052055063,0.547198896,0,0.006912739,0.111486102,0.008361753,0.032255479
Hbl,4.854148136,0.4949018,2.180369186,0.034135743,0.007114042,0.10270658,0.042700345,0.17111675,0.008136523,0.073968235,3.414556162,0,0.223697325,4.414166921,0.025942609,0.245622579,0.055351644,0.547094253,0,0.004329252,0.093000845,0.005200942,0.023193736
Hbl,4.774273581,0.545577171,1.945801485,0.057404249,0.005390498,0.120179929,0.037265962,0.153993439,0.015379865,0.056996577,1.736920542,0.062905614,0.270457879,4.56548918,0.040780081,0.267860038,0.064232581,0.515645158,0.002852679,0.007851175,0.079842325,0.0056629,0.019573842
Hbl,4.977584605,0.494820538,2.203008471,0.028789762,0.005577302,0.100421524,0.043804137,0.16891942,0.006180044,0.073859321,3.098713483,0.002216947,0.251746198,4.554174135,0.029719468,0.249729913,0.05480358,0.541801242,0.00019256,0.003939181,0.090928986,0.006065834,0.023750818
Hbl,5.871087642,0.494759296,2.585138525,0.026712621,0.004937371,0.084815498,0.045164346,0.160970668,0.006528811,0.069834364,3.51629444,0.000371385,0.296948354,5.10710668,0.02551988,0.248006508,0.047185838,0.550643042,4.29657E-05,0.002728097,0.0931702,0.006667343,0.026672865
Hbl,5.55121802,0.473343218,2.522121239,0.031577022,0.006329613,0.075353995,0.046472965,0.181969238,0.007009556,0.093868736,6.234672087,0,0.167520462,5.274207992,0.017835655,0.241518625,0.043254464,0.55754089,0,0.003988676,0.106792066,0.004582499,0.027116164
Hbl,6.814772883,0.489806575,3.77573632,0.027149158,0.007998682,0.072583512,0.076597994,0.236748857,0.008128949,0.117567299,7.546232698,0,0.157572308,6.055594769,0.017473877,0.230049949,0.039293407,0.542339944,0,0.003523688,0.13177147,0.004771084,0.040716257
Kln,0.019123966,0.022132035,0.013694526,0.557101527,0.006202014,1.133630607,0.003228884,0.003192115,0.013461649,0.011627098,0.333105176,1.447535593,0.520418423,0.016279736,0.005665093,0.008951682,0.518379199,0.454795997,0.0023517,0.006110996,0.001497967,0.000700541,0.001468783
Kln,0.039765786,0.041746492,0.052074858,0.297122532,0.009000388,1.041608538,0.002416011,0.002744394,0.014123307,0.023192904,0.14016128,13.24671693,0.295497757,0.039740319,0.020909443,0.0184634,0.482435847,0.450936213,0.027040899,0.011854424,0.001051108,0.000889541,0.001576504
Kln,0.035636343,0.035033946,0.046322626,0.202827503,0.005963786,1.047751492,0.003386468,0.001257439,0.014037153,0.00659874,0.008374154,28.24098541,0.138523667,0.033741932,0.021616911,0.014064815,0.479445756,0.457134136,0.01485695,0.00560123,0.000450304,8.19418E-05,0.001756233
Kln,0.028464789,0.027559125,0.037241967,0.227893145,0.006085498,1.055840404,0.00435616,0.000292431,0.013126005,0.009295697,0.011864294,240.326256,0.191207406,0.02689233,0.016880454,0.015818618,0.486301695,0.463018435,0.007619441,0.00517088,0.000736807,0.000253823,0.001839652
Kln,0.04582087,0.035835623,0.026419241,0.28478321,0.006774595,1.070625508,0.005846757,0.003070268,0.014450343,0.013498405,0.096133653,4.962211516,0.421980512,0.032135681,0.020734674,0.018201476,0.482054907,0.461519564,0.007830341,0.006732696,0.001575625,0.000860863,0.002002386
Kln,0.01686287,0.016624722,0.00286464,0.802350777,0.004554597,1.125443987,0.005338168,0.002023664,0.009835686,0.011714676,2.412198462,0.305935432,0.203776816,0.008004555,0.000491844,0.00476562,0.522792679,0.461974445,0.000557596,0.004075561,0.001410915,0.000536751,0.002488836
Kln,0.027921863,0.031642949,0.029072016,0.47445235,0.012874805,1.096867924,0.003408242,0.005438266,0.02347249,0.025052244,0.157150062,3.66974534,0.641890326,0.024097933,0.013615751,0.012782545,0.497703332,0.446929931,0.007466434,0.009966661,0.002278967,0.001536132,0.001524747
Kln,0.021148395,0.023619931,0.009442482,0.445975001,0.005898722,1.109297802,0.003485757,0.003623638,0.012658506,0.011417082,0.275856662,1.460569157,0.445480116,0.017736503,0.003668046,0.009157473,0.512647471,0.458191601,0.002256866,0.00589454,0.001557821,0.00055353,0.001778392
Kln,0.011545562,0.020969777,0.01505611,0.350064106,0.004633782,1.106167825,0.004525751,0.001229768,0.014122643,0.005644474,0.094354515,5.815515744,0.258904445,0.038546079,0.008688837,0.010401455,0.512341932,0.461847744,0.003722132,0.004493209,0.000433906,0.000324118,0.00207563
Kln,0.032556786,0.028571698,0.041196562,0.364143695,0.0079854,1.007893931,0.002808824,0.001973572,0.014136879,0.015671662,0.081775506,16.36227528,0.456137074,0.024954832,0.010853461,0.016215434,0.484995221,0.465715422,0.014182473,0.007510428,0.000922925,0.000561418,0.001369447
Kln,0.029008178,0.032106395,0.025058183,0.370787033,0.007294469,1.093951945,0.00347662,0.002967954,0.015787399,0.014309978,0.104839602,3.555011784,0.824097408,0.026045023,0.011199846,0.013060289,0.50251617,0.455402507,0.004904978,0.007265139,0.001435152,0.001142113,0.001575468
Kln,0.020979572,0.025682493,0.01177036,0.597239487,0.008631648,1.118041095,0.003227374,0.00493827,0.019188759,0.014919787,0.576468193,1.525858004,1.003088778,0.019771503,0.003209082,0.009290247,0.511437503,0.4638465,0.003613839,0.008218548,0.002304783,0.001289187,0.001573625
Kln,0.013196695,0.014905549,0.002665187,0.728068839,0.003164895,1.101522674,0.004800556,0.001512599,0.005814432,0.005166557,2.15658885,0.007138118,0.18222966,0.009437932,0.000250183,0.004920269,0.517593062,0.470347878,3.46002E-05,0.002903969,0.000571824,0.0002884,0.002337692
Kln,0.024885529,0.025313226,0.031517911,0.371259866,0.010106674,1.076692965,0.002798844,0.002767336,0.023468187,0.014599121,0.089752974,8.059006477,0.471527645,0.02023178,0.017818847,0.010084005,0.49884083,0.453851381,0.010622828,0.007502409,0.001120162,0.000505332,0.001223765
Kln,0.021276672,0.027566952,0.022526894,0.465723275,0.007064615,1.110939186,0.002640907,0.003245243,0.012758555,0.013990384,0.173530364,2.378640412,0.53016217,0.023195028,0.005151958,0.009921854,0.507761796,0.453995637,0.003367814,0.005531115,0.001661509,0.000603924,0.00129006
Kln,0.022586115,0.026561079,0.011757605,0.554506106,0.006521336,1.151326514,0.003880011,0.004038856,0.021022613,0.016725151,0.447729052,1.253747544,0.352832726,0.018964702,0.005332889,0.010433748,0.521911869,0.448733996,0.001874292,0.00815911,0.002818603,0.001342486,0.001685159
Kln,0.016698229,0.018898026,0.00457267,0.716518843,0.005925082,1.12812435,0.005505341,0.003007022,0.011486994,0.011457616,2.104114634,0.109941371,0.223821065,0.011781103,0.000518377,0.005941143,0.517978564,0.462797388,0.000534721,0.00399294,0.001763507,0.000560581,0.002499081
Kln,0.021501764,0.024054402,0.024281155,0.363333293,0.00288679,1.115093628,0.003226738,0.001641518,0.008277747,0.007297129,0.09489832,5.936979197,0.188207524,0.011341919,0.005869898,0.006104731,0.512247825,0.456005189,0.004599726,0.005766797,0.000944333,0.000696894,0.001493986
Kln,0.022344989,0.023718209,0.008396355,0.542891077,0.006307921,1.079830012,0.00387915,0.002501078,0.01441146,0.012490735,0.401748456,2.276184886,0.270300133,0.017817472,0.00260769,0.008434658,0.500540635,0.467980677,0.002711777,0.006043828,0.001177335,0.000624216,0.002415506
Kln,0.027104646,0.031154282,0.008096161,0.623276691,0.007614627,1.071581394,0.004646579,0.003999375,0.015824641,0.014592919,0.413267634,2.460973161,0.350785448,0.021482521,0.008052595,0.01310238,0.501045749,0.467975768,0.004809464,0.007043826,0.001607347,0.000642136,0.001825263
Kln,0.025646931,0.026314906,0.040375647,0.34243552,0.00767827,1.075462149,0.002647371,0.002218979,0.014442765,0.01649937,0.088793033,9.63305049,0.890961642,0.022905458,0.013669774,0.011426903,0.489368073,0.463052166,0.01249933,0.009094477,0.001009647,0.001299062,0.001237878
Lab,0.010015094,0.007573998,0.446934681,0.054586366,0.011672172,0.773070493,0.004093368,0.266299064,0.020594574,0.025463409,3.711039288,0.017853634,0.999473056,0.005156285,0.03879411,0.001762575,0.35795783,0.464606708,0.002238143,0.008372022,0.123722952,0.002714305,0.001570208
Lab,0.009278623,0.007035784,0.413396663,0.046460611,0.00862141,0.762008027,0.002663907,0.209928501,0.01468068,0.019065703,1.953000534,0.05525526,0.026728444,0.006045859,0.049729015,0.002133228,0.361187095,0.473040069,0.005456769,0.007390912,0.099844581,3.21578E-05,0.001204385
Lab,0.010682086,0.008807041,0.416081325,0.044231045,0.008358409,0.761301167,0.002479097,0.205402931,0.014844772,0.019413941,1.802733227,0.056948502,0.022291935,0.0068977,0.052900401,0.002692833,0.359487336,0.473611279,0.00530492,0.006997643,0.097195597,4.48222E-05,0.001218393
Lab,0.011811276,0.009565627,0.421814804,0.049718842,0.009203987,0.77140944,0.002677637,0.243497175,0.016955822,0.021908638,2.947946878,0.021395413,1.130642319,0.008665258,0.038536443,0.003070555,0.361043041,0.470010727,0.002295958,0.007940532,0.114573684,0.001843979,0.001415928
Lab,0.014331186,0.009500148,0.419120031,0.051465463,0.009838241,0.762356084,0.002773506,0.224470859,0.017241566,0.023735455,2.399901937,0.03202853,0.825554398,0.010035811,0.044138329,0.003579915,0.36044111,0.472665715,0.00427082,0.008811749,0.105458453,0.000974377,0.001372702
Mc,0.026161333,0.01069564,0.05158586,0.934128169,0.189110352,0.36612425,0.000254652,0.00498472,0.249267548,0.682752639,0.216095847,2.492876431,1.671918894,0.028346064,0.010773931,0.006460808,0.220380907,0.601883801,0.007326249,0.15110765,0.002885462,0.0001723,0.000145659
Mc,0.020855771,0.007546045,0.09665127,0.887108413,0.184797646,0.369260204,0.000344593,0.011752773,0.24815281,0.679975114,0.617731022,2.103765469,4.817795374,0.014047917,0.02243781,0.005184989,0.215988835,0.587722352,0.017296128,0.147845424,0.007403996,0.001011213,0.000207686
Mc,0.014659105,0.005501206,0.120678588,0.845646256,0.180301793,0.364670875,1.27068E-06,0.010298116,0.245210095,0.673182175,0.31852631,2.136505787,,0.020300582,0.018278095,0.003762157,0.216393394,0.593189955,0.014480705,0.145912901,0.00708264,0.000136941,3.44091E-07
Mc,0.022558206,0.007935579,0.100842485,0.886729923,0.183678871,0.363866056,3.15462E-06,0.009043166,0.252166209,0.686128413,0.397667719,1.98551216,114.0051795,0.019871303,0.012068341,0.003803205,0.217606722,0.598813345,0.011892493,0.146895124,0.005084708,0.000157193,2.46981E-06
Mc,0.030137178,0.011417695,0.091933345,0.875789459,0.176586478,0.368930981,1.65753E-06,0.007445065,0.240749031,0.655755529,0.267714022,2.191540516,,0.024090246,0.01648213,0.005196048,0.219852673,0.597915944,0.009038126,0.143117942,0.004370413,0.000215032,1.0744E-06
Mc,0.004354796,0.005192321,0.080463097,0.894628171,0.190602374,0.361987854,5.34909E-06,0.006316222,0.253750511,0.748891881,0.321178989,1.498928608,89.99614452,0.008153718,0.00598205,0.003308605,0.218211341,0.602215573,0.003550258,0.158453205,0.003858386,0.000250868,3.40737E-06
Mc,0.012060484,0.004919033,0.078477798,0.902841082,0.188173234,0.363522999,0.00043246,0.010690225,0.252316376,0.703842907,0.555156547,1.658433794,5.407623973,0.010083567,0.01100431,0.002333225,0.217447555,0.597067129,0.012513224,0.15381053,0.007503199,0.001366534,0.000262143
Mc,0.02178453,0.007907462,0.091315686,0.887562307,0.180326139,0.361792114,0.000353465,0.014626027,0.2466067,0.710750356,0.596279999,1.313329235,3.939860068,0.01991948,0.012373827,0.004592674,0.221238074,0.59728336,0.003718584,0.149995001,0.008654187,0.001840154,0.000328657
Mc,0.029929992,0.010016007,0.141275849,0.804893657,0.166272782,0.379154685,0.000736723,0.017384018,0.240082877,0.625754431,0.434443906,1.42621639,2.023571946,0.025551561,0.022323014,0.005769576,0.220057454,0.588490384,0.014717462,0.136111471,0.009556532,0.000973879,0.000432199
Mc,0.015046561,0.005482259,0.075172357,0.905670611,0.190080207,0.350311589,0.000427153,0.009906985,0.257028731,0.732275217,0.678279366,1.260075516,5.692729879,0.014753893,0.010017327,0.003034292,0.21236341,0.607496824,0.008290576,0.154957779,0.006374497,0.001431466,0.000252297
Mc,0.015821195,0.005119785,0.043741475,0.908772783,0.185714362,0.367477338,0.000644381,0.007461801,0.251854156,0.675085551,0.369527863,1.968825139,1.472493258,0.008374485,0.017049119,0.002296138,0.222246503,0.597423268,0.010928817,0.152467996,0.005822431,0.00060781,0.000403154
Mc,0.027750737,0.00902552,0.105843142,0.883931355,0.179699932,0.369745974,0.000591443,0.010781221,0.246349243,0.665991439,0.422412779,1.48917959,3.553061798,0.023123093,0.019052936,0.005983424,0.217199679,0.590234112,0.012144068,0.145929388,0.007261779,0.000786339,0.000318779
Mc,0.007030058,0.010324264,0.125382449,0.818028987,0.184912284,0.369751212,0.000328678,0.01137178,0.25204127,0.672640841,0.589806576,1.483846052,4.337972031,0.0116494,0.021799154,0.003082777,0.216416624,0.598719906,0.016703559,0.151709462,0.008213983,0.000647353,0.000193594
Mc,0.013686352,0.005215913,0.098854661,0.897257516,0.186983107,0.35254719,0.000366918,0.011966814,0.251682477,0.72375818,0.560664839,1.622707844,5.878480714,0.01185431,0.014560346,0.003051405,0.215526513,0.597431463,0.011731674,0.151963746,0.007269934,0.001334225,0.000213418
Mc,0.008920884,0.003437725,0.090772566,0.880908725,0.192323087,0.359911611,0.000207122,0.010052113,0.257683446,0.713035303,0.85703035,1.745419344,12.22349339,0.010389289,0.009105462,0.002457241,0.217151832,0.604827673,0.004965845,0.154164058,0.006775395,0.001642226,0.000137637
Mc,0.005145181,0.001647518,0.039147863,0.949666986,0.193597874,0.357417976,0.000171094,0.006729553,0.26390999,0.744708281,1.455667168,1.607450436,12.01434274,0.00456255,0.004469107,0.000908059,0.214942179,0.606290657,0.007311858,0.159695096,0.004736464,0.000551136,7.97011E-05
Mnt,0.51630049,0.180568662,0.043288775,0.382083509,0.007901679,0.349283631,0.004178773,0.00733364,0.011131695,0.028886822,0.608177153,0.010643543,0.24215426,0.486547352,0.007354571,0.112897341,0.223902082,0.644158388,0.000115349,0.007171314,0.00386702,0.000566147,0.00243441
