MINERAL,GROUP,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,Cr,Mn,Fe
Pigeonite,Pyroxene,0,0.0999001,23.97602398,4.795204795,39.16083916,0,0.2997003,0,0.2997003,1.298701299,0.0999001,0.0999001,0.599400599,29.27072927
Pigeonite,Pyroxene,0.9,0,30.3,6.3,47.5,0.1,0.2,0,0.1,0.6,0.1,0,0.1,13.8
Palygorskite,Clay,1.7,1.4,13.9,14.6,59.9,1.7,3.5,0.7,1.3,1.1,0.1,0,0,0.1
Palygorskite,Clay,0.900900901,0.600600601,11.91191191,12.71271271,66.46646647,1.201201201,3.003003003,0.700700701,1.401401401,0.900900901,0.1001001,0,0,0.1001001
Palygorskite,Clay,0.8,1.4,14.2,14.8,61.4,1.9,2.8,0.8,1.2,0.5,0.1,0,0,0.1
Palygorskite,Clay,0,0.1,13.7,14.7,65.3,1,2.1,0.6,1.1,1.2,0.1,0,0,0.1
Palygorskite,Clay,0,0.4995005,11.98801199,15.28471528,65.43456543,1.498501499,2.297702298,0.999000999,1.098901099,0.599400599,0.0999001,0,0,0.1998002
Palygorskite,Clay,0.599400599,0.999000999,13.68631369,14.78521479,61.73826174,1.898101898,2.897102897,0.899100899,1.098901099,1.198801199,0.0999001,0,0,0.0999001
Palygorskite,Clay,0,0,11.17764471,13.57285429,70.35928144,1.29740519,2.295409182,0.199600798,0.199600798,0.399201597,0,0.099800399,0.099800399,0.299401198
Palygorskite,Clay,0,0,13,15.1,65.8,1.1,1.7,0.6,0.9,1.6,0.1,0,0,0.1
Palygorskite,Clay,0,0,13.51351351,15.01501502,66.76676677,1.801801802,1.701701702,0.3003003,0.1001001,0.1001001,0,0.1001001,0.2002002,0.4004004
Palygorskite,Clay,0,0.200400802,12.2244489,14.12825651,68.03607214,1.30260521,1.603206413,0.601202405,1.102204409,0.601202405,0.100200401,0,0,0.100200401
Palygorskite,Clay,0.5,1.4,13.1,14.7,62.7,2.1,2.2,0.8,0.9,1.4,0.1,0,0,0.1
Palygorskite,Clay,1.598401598,2.697302697,12.88711289,14.28571429,57.04295704,4.195804196,3.096903097,0.899100899,1.498501499,0.899100899,0.3996004,0.0999001,0.0999001,0.2997003
Palygorskite,Clay,0,0,13.21321321,15.31531532,66.26626627,1.901901902,2.102102102,0.2002002,0.1001001,0.4004004,0,0.1001001,0.1001001,0.3003003
Palygorskite,Clay,0,0.1001001,13.01301301,14.91491491,64.26426426,3.903903904,2.702702703,0.4004004,0.2002002,0,0,0.1001001,0.1001001,0.3003003
Palygorskite,Clay,0,0,11.51151151,14.21421421,70.57057057,2.602602603,0.800800801,0,0,0,0.1001001,0,0,0.2002002
Palygorskite,Clay,0,0,11.91191191,14.71471471,71.77177177,0.2002002,0.4004004,0,0.1001001,0.4004004,0.1001001,0,0.1001001,0.3003003
Palygorskite,Clay,0,0.4004004,12.91291291,15.01501502,64.86486486,2.802802803,2.402402402,0.600600601,0.2002002,0.1001001,0,0.1001001,0.1001001,0.500500501
Palygorskite,Clay,0,0,12.6,14.8,64.1,3,3.3,0.7,0.2,0.4,0,0.2,0.3,0.4
Palygorskite,Clay,3.003003003,2.802802803,14.11411411,14.01401401,56.15615616,3.103103103,3.103103103,0.900900901,1.601601602,0.600600601,0.3003003,0.1001001,0.1001001,0.1001001
Palygorskite,Clay,1.198801199,1.098901099,13.98601399,14.38561439,61.53846154,1.298701299,3.296703297,0.699300699,1.498501499,0.799200799,0.0999001,0,0,0.0999001
Palygorskite,Clay,0.6,2,13.2,14.5,59.7,3.1,3,1,1.4,0.7,0.3,0.1,0.1,0.3
Palygorskite,Clay,0,0,11.91191191,14.91491491,71.97197197,0.3003003,0.3003003,0,0,0.3003003,0.1001001,0,0,0.2002002
Palygorskite,Clay,0,0,12.3246493,14.72945892,67.93587174,0.701402806,1.603206413,0.501002004,0.701402806,1.30260521,0.100200401,0,0,0.100200401
Palygorskite,Clay,0,0,13.5,15,68.2,0.3,1.9,0,0.7,0.2,0.1,0,0,0.1
Palygorskite,Clay,0,0,4.704704705,6.706706707,83.98398398,0.2002002,1.701701702,0.2002002,1.201201201,1.101101101,0.1001001,0,0,0.1001001
Palygorskite,Clay,0,0,11.3,14.5,73.2,0.1,0.2,0,0.1,0.2,0.1,0.1,0,0.2
Palygorskite,Clay,0.800800801,1.901901902,13.91391391,14.81481481,60.56056056,2.102102102,2.102102102,1.001001001,1.301301301,0.700700701,0.4004004,0.1001001,0.1001001,0.2002002
Palygorskite,Clay,0,0.0999001,11.88811189,15.38461538,65.73426573,0.999000999,2.497502498,0.699300699,1.298701299,0.699300699,0.0999001,0,0.0999001,0.4995005
Palygorskite,Clay,0,0,10.88911089,14.08591409,71.32867133,0,0.999000999,0.1998002,0.899100899,0.699300699,0.2997003,0.1998002,0.0999001,0.2997003
Palygorskite,Clay,0.998003992,0.798403194,13.97205589,14.37125749,62.2754491,1.19760479,3.293413174,0.698602794,1.497005988,0.698602794,0.099800399,0,0,0.099800399
Palygorskite,Clay,0,0.1001001,12.51251251,14.51451451,65.46546547,0.600600601,3.503503504,0.500500501,1.501501502,1.001001001,0.1001001,0,0,0.2002002
Palygorskite,Clay,0,0,12.73821464,14.54363089,66.90070211,1.003009027,2.006018054,0.702106319,0.902708124,0.902708124,0.100300903,0,0,0.200601805
Palygorskite,Clay,0,0.898203593,12.9740519,14.07185629,60.47904192,2.195608782,3.69261477,0.998003992,1.696606786,2.594810379,0.099800399,0.099800399,0.099800399,0.099800399
Palygorskite,Clay,0,0,13.01301301,15.11511512,67.36736737,0.900900901,1.301301301,0.600600601,1.001001001,0.3003003,0.1001001,0.1001001,0.1001001,0.1001001
Palygorskite,Clay,0,0,11.6,14.7,72.7,0,0.4,0,0.1,0.2,0.1,0,0,0.2
Spinel,Spinel,0,0,22.2,55.6,0.1,0,0.1,0.2,0.6,0.2,0.3,0.5,0.5,19.7
Spinel,Spinel,0,0,24.42442442,66.26626627,1.801801802,0.1001001,0.1001001,0,0.700700701,0,0,0,0,6.606606607
Spinel,Spinel,0,0,24.8,67.5,0.6,0.5,0,0,0.1,0,0,0,0,6.5
Spinel,Spinel,0,0,24.87512488,66.43356643,0.0999001,0.2997003,0,0,0.1998002,0,0,0.0999001,0,7.992007992
Spinel,Spinel,0,0,24.8,68.4,0.2,0.2,0,0.1,0.1,0,0,0,0,6.2
Spinel,Spinel,0,0,25.0501002,67.93587174,0.100200401,0.100200401,0,0,0.100200401,0,0,0,0,6.713426854
Spinel,Spinel,0,0,25.02502503,68.06806807,0.2002002,0,0,0,0.1001001,0,0,0,0,6.606606607
Spinel,Spinel,0,0,24.72472472,66.36636637,0.1001001,0.1001001,0,0,0.3003003,0,0,0.1001001,0,8.308308308
Spinel,Spinel,0,0,25,67.8,0.1,0,0,0,0.1,0,0,0.1,0,6.9
Spinel,Spinel,0,0,24.32432432,67.56756757,0.600600601,1.501501502,0,0.2002002,0,0,0,0,0,5.805805806
Spinel,Spinel,0,0,24.6,65.6,0.2,0.8,0,0.1,0.2,0,0.1,0.1,0,8.3
Spinel,Spinel,0,0,24.62462462,67.16716717,0,0.4004004,0,0.1001001,0.2002002,0,0,0.1001001,0,7.407407407
Spinel,Spinel,0,0,22.04408818,65.33066132,3.507014028,0.300601202,0,0.100200401,0.300601202,0,0.100200401,0.100200401,0.100200401,8.116232465
Spinel,Spinel,0,0,21.57842158,53.94605395,0,0,0,0,0.3996004,0.599400599,1.298701299,1.498501499,1.098901099,19.58041958
Spinel,Spinel,0,0,23.92392392,65.16516517,1.001001001,0.2002002,0,0.1001001,0.3003003,0.1001001,0.1001001,0.1001001,0.1001001,8.908908909
Spinel,Spinel,0,0,22.47752248,58.14185814,0.2997003,0,0.1998002,0.1998002,0.599400599,0.1998002,0.1998002,0.1998002,0.0999001,17.38261738
Spinel,Spinel,0,0,24.7,66.5,0.1,0.2,0,0,0.2,0,0.1,0.1,0,8.1
Spinel,Spinel,0,0,24.2,64.7,0.6,0.6,0,0.1,0.2,0,0.1,0.1,0.1,9.3
Spinel,Spinel,0,0.3003003,24.42442442,66.16616617,0.700700701,2.702702703,0,0.4004004,0,0,0,0,0,5.305305305
Spinel,Spinel,0,0,24.6,64.6,0.2,0.5,0,0,0.2,0,0.1,0.1,0.1,9.6
Spinel,Spinel,0,0,23.1,65.1,1.3,0.1,0,0.1,0.3,0.1,0.1,0.1,0.1,9.6
Spinel,Spinel,0,0,24.9,67,0,0,0.1,0,0.1,0,0,0.1,0.1,7.7
Spinel,Spinel,0,0.2,24.3,66.7,1.1,2,0,0.2,0,0,0,0,0,5.5
Spinel,Spinel,0,0,24.8,67.9,0.1,0.7,0,0.1,0.1,0,0,0,0,6.3
Spinel,Spinel,0,0,25.02502503,68.06806807,0.1001001,0.4004004,0,0.1001001,0.1001001,0,0,0,0,6.206206206
Spinel,Spinel,0,0,25.12512513,67.66766767,0.1001001,0.900900901,0,0.1001001,0,0,0,0,0,6.106106106
Spinel,Spinel,0,0,24.97502498,67.73226773,0.1998002,0.3996004,0,0,0.0999001,0,0.0999001,0.0999001,0,6.393606394
Spinel,Spinel,0,0,24.32432432,67.56756757,1.201201201,0.800800801,0,0.1001001,0.1001001,0,0.1001001,0,0,5.805805806
Spinel,Spinel,0,0,25.1,67.1,0.1,0.1,0,0,0.1,0,0.1,0.1,0,7.3
Spinel,Spinel,0,0.4004004,23.92392392,65.66566567,1.701701702,3.003003003,0,0.4004004,0,0,0,0,0,4.904904905
Spinel,Spinel,0,0,24.62462462,68.06806807,0.3003003,0.500500501,0,0,0.1001001,0,0,0,0,6.406406406
Spinel,Spinel,0,0,25.0501002,67.83567134,0.200400802,0.400801603,0,0,0.100200401,0,0,0,0,6.412825651
Spinel,Spinel,0,0.1,24.5,66.6,1.1,2,0,0.3,0,0,0,0,0,5.4
Spinel,Spinel,0,0,25.02502503,67.86786787,0.1001001,0.1001001,0,0,0.1001001,0,0,0,0,6.806806807
Spinel,Spinel,0,0,19.96007984,46.40718563,0.399201597,0.099800399,0.499001996,0.798403194,2.195608782,1.796407186,2.694610778,2.49500998,1.696606786,20.95808383
Spinel,Spinel,0,0,24.9498998,67.83567134,0.100200401,0.300601202,0,0,0.100200401,0,0,0,0,6.713426854
Spinel,Spinel,0,0,24.57542458,64.83516484,0.1998002,0.1998002,0,0.0999001,0.3996004,0,0.0999001,0.0999001,0.0999001,9.390609391
Titanite,Titanite,5.805805806,1.001001001,0.500500501,4.904904905,29.72972973,0.2002002,0.4004004,0,0,31.13113113,23.92392392,0.900900901,0.3003003,1.201201201
Titanite,Titanite,5.705705706,0.1001001,0.3003003,5.405405405,30.23023023,0.3003003,0.4004004,0,0,32.53253253,23.92392392,0.1001001,0,1.001001001
Titanite,Titanite,7,1.3,0.7,5.4,29.4,0.3,0.5,0,0,30,22.6,1,0.4,1.4
Titanite,Titanite,5.9,0.2,0.2,5.1,29.6,0.2,0.4,0,0,32.9,24.4,0.1,0,1
Titanite,Titanite,5.5,0.1,0.3,5.2,29.6,0.3,0.3,0,0,33,24.5,0.1,0,1.1
Titanite,Titanite,2.202202202,0,0,4.604604605,29.12912913,0.1001001,0.1001001,0,0,35.83583584,26.72672673,0.1001001,0,1.201201201
Titanite,Titanite,2.102102102,0,0,4.604604605,29.72972973,0.1001001,0.1001001,0,0,35.63563564,26.42642643,0.1001001,0,1.201201201
Titanite,Titanite,0.3003003,0,0,3.403403403,24.42442442,0,0,0,0.1001001,40.54054054,29.32932933,0.2002002,0.1001001,1.601601602
Titanite,Titanite,1.598401598,0,0,4.195804196,28.67132867,0.0999001,0.0999001,0,0,36.66333666,27.27272727,0.1998002,0,1.198801199
Titanite,Titanite,1.6,0,0,3.3,25,0,0.1,0,0,39.3,29,0.2,0.1,1.4
Titanite,Titanite,0.100200401,0,0,3.406813627,26.35270541,0,0,0,0,39.37875752,29.25851703,0.100200401,0,1.402805611
Titanite,Titanite,6.306306306,0.4004004,0.2002002,5.005005005,28.92892893,0.4004004,0.4004004,0,0,32.83283283,24.32432432,0.1001001,0,1.101101101
Titanite,Titanite,5.794205794,0,0.2997003,5.094905095,29.37062937,0.2997003,0.3996004,0,0,33.36663337,24.17582418,0.0999001,0,1.098901099
Titanite,Titanite,6.7,0,0.2,4.9,29,0.3,0.3,0,0,33,24.4,0.1,0,1.1
Titanite,Titanite,5.605605606,0.1001001,0.2002002,5.305305305,30.23023023,0.2002002,0.3003003,0,0,32.73273273,24.22422422,0.1001001,0,1.001001001
Titanite,Titanite,1.201201201,0,0,3.403403403,25.82582583,0,0.1001001,0,0.1001001,38.93893894,28.82882883,0.1001001,0.1001001,1.401401401
Titanite,Titanite,2,0,0,4,28.2,0.1,0.1,0,0,36.8,27.5,0.1,0,1.2
Titanite,Titanite,7.3,0,0.1,4.2,27.8,0.2,0.3,0,0,33.5,25.4,0.1,0,1.1
Titanite,Titanite,0,0,0,0,8.091908092,0,0,0,0,52.54745255,36.96303696,0.1998002,0.0999001,2.097902098
Titanite,Titanite,7.9,2.7,1.2,5.3,27.8,1.2,1,0.2,0.3,28,21.2,1.4,0.4,1.4
Titanite,Titanite,6.706706707,0,0.4004004,5.305305305,30.13013013,0.3003003,0.4004004,0,0,31.83183183,23.82382382,0.1001001,0,1.001001001
Titanite,Titanite,0,0,0,2.702702703,24.02402402,0,0,0,0.1001001,41.04104104,30.43043043,0.2002002,0,1.501501502
Titanite,Titanite,2.1,0,0,4,29.7,0.1,0.1,0,0,35.7,27.1,0.1,0,1.1
Titanite,Titanite,7.615230461,0.100200401,0.300601202,5.110220441,29.65931864,0.300601202,0.300601202,0,0,31.86372745,23.64729459,0.100200401,0,1.002004008
Titanite,Titanite,7.48502994,0.998003992,0.898203593,5.688622754,30.63872255,0.199600798,0.399201597,0,0,30.23952096,22.35528942,0.099800399,0,0.998003992
Titanite,Titanite,2.6,0,0,4.6,30,0.1,0.1,0,0,35.2,26.1,0.1,0,1.2
Titanite,Titanite,3.103103103,0,0.1001001,4.704704705,29.12912913,0.4004004,0.3003003,0,0,35.03503504,25.92592593,0.1001001,0,1.201201201
Titanite,Titanite,4.008016032,0,0.200400802,5.210420842,30.36072144,0.300601202,0.300601202,0,0,33.66733467,24.8496994,0.100200401,0,1.002004008
Titanite,Titanite,5.5,0.1,0.1,5.1,29.6,0.3,0.4,0,0,33.1,24.7,0.1,0,1
Titanite,Titanite,0.4,0,0,3.3,25.7,0,0.1,0,0.1,39.5,29.2,0.2,0,1.5
Titanite,Titanite,6.606606607,0.500500501,0.3003003,5.205205205,30.23023023,0.3003003,0.4004004,0,0,31.73173173,23.72372372,0.1001001,0,0.900900901
Titanite,Titanite,11.67664671,4.790419162,1.996007984,5.788423154,26.24750499,1.19760479,1.19760479,0.299401198,0.299401198,24.5508982,18.96207585,1.29740519,0.399201597,1.29740519
Titanite,Titanite,2.4,0,0,4.5,29.3,0.1,0.1,0,0,35.8,26.5,0.1,0,1.2
Titanite,Titanite,10.4,0.9,0.3,5.2,30.1,0.4,0.5,0,0,29.3,21.9,0.1,0,0.9
Titanite,Titanite,6.7,0.7,0.7,5.5,30.6,0.4,0.4,0,0,30.9,23.1,0.1,0,0.9
Titanite,Titanite,5.089820359,0.199600798,0.798403194,5.588822355,31.03792415,0.399201597,0.299401198,0,0,31.73652695,23.65269461,0.099800399,0,1.097804391
Titanite,Titanite,1.9,0,0,4.2,30.3,0.1,0.1,0,0,35.2,27,0.1,0,1.1
Titanite,Titanite,4.6,0.1,0.2,5.1,29.7,0.4,0.3,0,0,33.3,25,0.1,0,1.2
Titanite,Titanite,6.093906094,0.0999001,0.1998002,4.695304695,31.26873127,0.2997003,0.1998002,0,0,31.56843157,24.47552448,0.0999001,0,0.999000999
Vermiculite,Clay,6.177606178,2.316602317,25.86872587,12.35521236,31.27413127,1.930501931,1.544401544,0.772200772,7.722007722,1.930501931,1.544401544,0.386100386,0,6.177606178
Vermiculite,Clay,12.5,1.785714286,26.78571429,12.5,30.35714286,1.785714286,0,0,7.142857143,0,0,0,0,7.142857143
Vermiculite,Clay,7.5,0,27.5,15,35,0,0,0,7.5,0,0,0,0,7.5
Vermiculite,Clay,2.150537634,0.537634409,27.41935484,13.44086022,35.48387097,1.075268817,0.537634409,0,8.602150538,0.537634409,1.075268817,0,0,9.139784946
Vermiculite,Clay,8.695652174,2.173913043,26.95652174,13.04347826,31.30434783,1.304347826,0.869565217,0.434782609,7.391304348,0.869565217,0.869565217,0,0,6.086956522
Vermiculite,Clay,8.571428571,2.857142857,20,11.42857143,37.14285714,0,0,0,5.714285714,0,0,0,0,14.28571429
Vermiculite,Clay,2.45398773,0,28.2208589,14.11042945,36.19631902,0.613496933,0.613496933,0,7.36196319,0.613496933,1.226993865,0,0,8.588957055
Vermiculite,Clay,13.55932203,1.694915254,27.11864407,13.55932203,30.50847458,0,0,0,5.084745763,0,1.694915254,0,0,6.779661017
Vermiculite,Clay,8.860759494,1.265822785,27.84810127,12.65822785,32.91139241,1.265822785,0,0,6.329113924,0,1.265822785,0,0,7.594936709
Vermiculite,Clay,15.09433962,1.886792453,26.41509434,13.20754717,30.18867925,0,0,0,5.660377358,0,0,0,0,7.547169811
Vermiculite,Clay,1.136363636,0,28.40909091,13.63636364,35.22727273,1.136363636,0,0,9.090909091,1.136363636,1.136363636,0,0,9.090909091
Vermiculite,Clay,17.39130435,4.347826087,24.8447205,11.18012422,26.70807453,1.863354037,1.242236025,0.621118012,5.590062112,0.621118012,0.621118012,0,0,4.968944099
Vermiculite,Clay,2,0,28,13,35,1,0,0,9,1,1,0,0,10
Vermiculite,Clay,12.65060241,3.012048193,26.5060241,12.04819277,29.51807229,1.807228916,1.204819277,0.602409639,6.024096386,0.602409639,0.602409639,0,0,5.421686747
Vermiculite,Clay,8.256880734,2.752293578,25.68807339,12.8440367,30.27522936,1.834862385,0.917431193,0.917431193,7.339449541,0.917431193,0.917431193,0,0,7.339449541
Vermiculite,Clay,16.66666667,3.703703704,27.77777778,11.11111111,27.77777778,1.851851852,0,0,5.555555556,0,0,0,0,5.555555556
Vermiculite,Clay,23.28767123,4.109589041,23.28767123,10.95890411,26.02739726,1.369863014,0,0,5.479452055,0,0,0,0,5.479452055
Vermiculite,Clay,24.59016393,4.918032787,22.95081967,11.47540984,24.59016393,1.639344262,0,0,4.918032787,0,0,0,0,4.918032787
Vermiculite,Clay,25.37313433,4.47761194,23.88059701,10.44776119,23.88059701,1.492537313,1.492537313,0,4.47761194,0,0,0,0,4.47761194
Vermiculite,Clay,1.388888889,0,27.77777778,13.88888889,38.19444444,0,0,0,7.638888889,0,1.388888889,0,0,9.722222222
Vermiculite,Clay,11.32075472,1.886792453,28.30188679,13.20754717,30.18867925,1.886792453,0,0,5.660377358,0,0,0,0,7.547169811
Vermiculite,Clay,5.392156863,1.470588235,28.43137255,13.23529412,33.33333333,1.470588235,0.980392157,0.490196078,7.352941176,0.980392157,0.980392157,0,0,5.882352941
Vermiculite,Clay,3.571428571,0.714285714,28.57142857,13.57142857,35,0.714285714,0.714285714,0,7.857142857,0.714285714,0.714285714,0,0,7.857142857
Vermiculite,Clay,5.072463768,0.724637681,28.98550725,13.76811594,34.05797101,0.724637681,0.724637681,0,7.246376812,0.724637681,0.724637681,0,0,7.246376812
Vermiculite,Clay,11.2244898,3.06122449,26.53061224,12.24489796,30.6122449,1.020408163,1.020408163,0,6.12244898,1.020408163,1.020408163,0,0,6.12244898
Vermiculite,Clay,7.954545455,1.136363636,28.40909091,13.63636364,32.95454545,1.136363636,0,0,6.818181818,0,1.136363636,0,0,6.818181818
Vermiculite,Clay,2.264150943,0.377358491,29.05660377,13.96226415,35.09433962,1.132075472,0.754716981,0.377358491,7.924528302,0.754716981,1.132075472,0,0,7.169811321
Vermiculite,Clay,7.936507937,1.587301587,24.6031746,12.6984127,32.53968254,1.587301587,0.793650794,0,6.349206349,0.793650794,0.793650794,0,0,10.31746032
Vermiculite,Clay,10.1010101,2.02020202,28.28282828,13.13131313,31.31313131,1.01010101,0,0,6.060606061,0,1.01010101,0,0,7.070707071
Vermiculite,Clay,13.48314607,1.123595506,26.96629213,12.35955056,29.21348315,1.123595506,0,0,7.865168539,0,1.123595506,0,0,6.741573034
Vermiculite,Clay,5,0,27.5,13.75,36.25,0,0,0,7.5,0,1.25,0,0,8.75
Vermiculite,Clay,12.30769231,1.538461538,24.61538462,12.30769231,29.23076923,1.538461538,0,0,7.692307692,1.538461538,1.538461538,0,0,7.692307692
Vermiculite,Clay,0,0,23.40425532,12.76595745,35.10638298,0,0,0,11.70212766,1.063829787,2.127659574,0,0,13.82978723
Vermiculite,Clay,0,0,23.40425532,12.76595745,35.10638298,0,0,0,11.70212766,1.063829787,2.127659574,0,0,13.82978723
Vermiculite,Clay,12.30769231,1.538461538,26.15384615,12.30769231,29.23076923,1.538461538,0,0,6.153846154,1.538461538,1.538461538,0,0,7.692307692
Vermiculite,Clay,13.28125,3.125,27.34375,12.5,28.90625,1.5625,0.78125,0,5.46875,0,0.78125,0,0,6.25
Vermiculite,Clay,9.89010989,2.197802198,26.37362637,13.18681319,30.76923077,1.098901099,1.098901099,0,6.593406593,1.098901099,1.098901099,0,0,6.593406593
Vermiculite,Clay,4.545454545,1.515151515,27.27272727,13.63636364,33.33333333,1.515151515,0,0,7.575757576,0,1.515151515,0,0,9.090909091
